,Date,Open,	High,Low,Close,Adj Close,Volume
89,"Aug 09, 2018",146.92,148.70,146.46,147.79,147.74,"763,400"
90,"Aug 08, 2018",145.32,146.76,145.10,146.41,146.36,"530,900"
91,"Aug 07, 2018",145.39,146.31,144.33,145.16,145.11,"940,300"
92,"Aug 06, 2018",145.52,145.83,143.49,145.10,145.05,"679,500"
93,"Aug 03, 2018",144.25,145.66,143.03,144.68,144.63,"535,000"
94,"Aug 02, 2018",139.40,143.69,139.40,143.26,143.21,"654,000"
95,"Aug 01, 2018",140.52,141.44,139.66,139.75,139.70,"540,200"
96,"Jul 31, 2018",140.87,141.98,139.80,141.23,141.18,"463,100"
97,"Jul 30, 2018",139.85,141.40,139.59,140.68,140.63,"428,100"
98,"Jul 27, 2018",142.41,143.13,139.43,139.85,139.80,"370,300"
