,Date,Open,	High,Low,Close,Adj Close,Volume
38,"Apr 01, 2018",11.38,11.57,11.19,11.42,11.09,"48,628,000"
39,"Mar 25, 2018",10.76,11.43,10.66,11.37,11.04,"33,809,100"
40,"Mar 18, 2018",10.88,11.04,10.63,10.72,10.41,"32,119,300"
41,"Mar 11, 2018",10.85,10.91,10.49,10.84,10.53,"34,426,900"
42,"Mar 05, 2018",10.90,11.10,10.65,10.85,10.54,"38,695,000"
43,"Feb 26, 2018",10.51,11.32,10.35,10.86,10.55,"60,635,600"
44,"Feb 19, 2018",10.39,10.57,10.23,10.49,10.19,"24,212,100"
45,"Feb 12, 2018",10.23,10.61,10.03,10.45,10.15,"34,056,300"
46,"Feb 05, 2018",11.11,11.12,9.87,10.20,9.91,"59,600,900"
47,"Jan 29, 2018",11.68,11.92,11.11,11.12,10.68,"66,885,400"
48,"Jan 22, 2018",11.80,11.81,11.06,11.72,11.26,"63,563,700"
49,"Jan 15, 2018",11.10,11.95,10.67,11.75,11.28,"64,667,400"
50,"Jan 08, 2018",10.90,11.14,10.64,11.04,10.60,"37,797,000"
51,"Jan 01, 2018",10.87,10.97,10.78,10.87,10.44,"21,283,900"
52,"Dec 25, 2017",10.75,10.88,10.61,10.83,10.40,"14,350,200"
53,"Dec 18, 2017",10.78,11.00,10.43,10.71,10.29,"40,645,700"
54,"Dec 11, 2017",10.76,11.02,10.50,10.80,10.37,"43,915,200"
55,"Dec 04, 2017",10.69,10.94,10.59,10.76,10.33,"28,524,300"
56,"Nov 27, 2017",10.74,10.79,10.50,10.67,10.25,"30,115,600"
57,"Nov 20, 2017",10.62,10.78,10.51,10.69,10.27,"13,451,100"
58,"Nov 13, 2017",10.66,10.97,10.44,10.61,10.19,"38,743,300"
59,"Nov 06, 2017",10.49,10.55,10.00,10.23,9.83,"49,618,500"
60,"Oct 29, 2017",10.79,10.93,10.46,10.49,9.85,"32,057,900"
61,"Oct 22, 2017",11.13,11.17,10.69,10.78,10.12,"24,957,700"
62,"Oct 15, 2017",11.23,11.31,11.07,11.13,10.45,"16,127,800"
63,"Oct 08, 2017",11.21,11.34,11.15,11.25,10.56,"14,518,400"
64,"Oct 01, 2017",11.06,11.32,11.02,11.19,10.51,"15,113,500"
65,"Sep 24, 2017",11.13,11.28,11.00,11.02,10.35,"23,818,800"
66,"Sep 17, 2017",11.36,11.45,11.08,11.11,10.43,"18,660,600"
67,"Sep 10, 2017",11.23,11.44,11.14,11.35,10.66,"26,003,900"
68,"Sep 03, 2017",11.17,11.24,11.02,11.21,10.53,"13,650,600"
69,"Aug 27, 2017",11.47,11.49,11.03,11.12,10.44,"19,244,900"
70,"Aug 20, 2017",11.10,11.52,11.09,11.43,10.73,"18,440,100"
71,"Aug 13, 2017",11.12,11.23,10.94,11.07,10.39,"20,749,500"
72,"Aug 06, 2017",11.08,11.66,11.00,11.10,10.42,"38,033,500"
73,"Jul 30, 2017",11.00,11.26,10.92,11.08,10.29,"41,158,600"
74,"Jul 23, 2017",11.42,11.45,10.96,10.98,10.20,"23,696,900"
75,"Jul 16, 2017",11.05,11.44,10.97,11.42,10.61,"17,777,400"
76,"Jul 09, 2017",10.85,11.23,10.80,11.03,10.25,"26,519,100"
77,"Jul 02, 2017",11.15,11.19,10.60,10.76,9.99,"19,332,600"
78,"Jun 25, 2017",11.63,11.84,11.11,11.11,10.32,"26,535,100"
79,"Jun 18, 2017",11.93,11.97,11.49,11.56,10.74,"19,254,900"
80,"Jun 11, 2017",11.73,12.05,11.67,11.92,11.07,"26,111,000"
81,"Jun 04, 2017",11.87,12.00,11.43,11.72,10.89,"23,946,700"
82,"May 28, 2017",11.76,12.00,11.58,11.91,11.06,"19,300,000"
83,"May 21, 2017",11.17,11.85,11.15,11.79,10.95,"25,805,700"
84,"May 14, 2017",11.34,11.51,10.98,11.20,10.40,"24,671,600"
85,"May 07, 2017",11.08,11.70,10.95,11.33,10.52,"30,624,200"
86,"Apr 30, 2017",11.31,11.41,11.05,11.32,10.52,"23,407,300"
87,"Apr 23, 2017",11.40,11.62,11.21,11.31,10.40,"35,353,500"
88,"Apr 16, 2017",11.38,11.47,11.25,11.38,10.46,"26,362,100"
89,"Apr 09, 2017",11.05,11.41,11.01,11.36,10.44,"30,454,000"
90,"Apr 02, 2017",11.17,11.32,11.03,11.04,10.15,"33,533,800"
91,"Mar 26, 2017",11.26,11.39,11.03,11.18,10.28,"33,927,600"
