,Date,Open,	High,Low,Close,Adj Close,Volume
42,"Oct 16, 2018",252.50,261.73,251.77,260.67,260.67,"8,679,600"
43,"Oct 15, 2018",248.34,248.37,238.00,238.01,238.01,"5,106,400"
44,"Oct 12, 2018",247.74,249.91,242.78,248.87,248.87,"4,779,900"
45,"Oct 11, 2018",236.41,245.72,234.72,238.59,238.59,"7,042,900"
46,"Oct 10, 2018",252.52,253.38,237.86,237.91,237.91,"5,309,300"
47,"Oct 09, 2018",254.16,258.72,251.71,254.16,254.16,"2,597,500"
48,"Oct 08, 2018",261.84,263.46,248.69,254.69,254.69,"5,109,200"
49,"Oct 05, 2018",263.96,266.10,258.31,263.22,263.22,"3,098,600"
50,"Oct 04, 2018",269.50,271.07,260.54,263.71,263.71,"3,780,300"
51,"Oct 03, 2018",273.25,274.17,269.76,270.51,270.51,"2,726,400"
52,"Oct 02, 2018",274.71,277.03,271.85,272.00,272.00,"3,254,400"
53,"Oct 01, 2018",271.76,276.63,271.46,275.49,275.49,"3,553,100"
54,"Sep 28, 2018",269.75,272.26,268.44,269.95,269.95,"2,784,500"
55,"Sep 27, 2018",270.00,272.42,269.25,269.91,269.91,"1,735,200"
56,"Sep 26, 2018",268.56,270.68,266.66,268.47,268.47,"2,027,700"
57,"Sep 25, 2018",264.60,268.43,264.20,267.84,267.84,"2,298,000"
58,"Sep 24, 2018",260.00,264.46,257.07,264.09,264.09,"2,619,100"
59,"Sep 21, 2018",266.15,267.50,260.24,260.88,260.88,"6,186,500"
60,"Sep 20, 2018",266.47,269.54,264.19,266.34,266.34,"2,560,200"
61,"Sep 19, 2018",271.14,271.95,263.61,264.88,264.88,"2,801,400"
62,"Sep 18, 2018",267.61,273.78,266.60,270.79,270.79,"2,684,400"
63,"Sep 17, 2018",275.00,275.78,267.68,268.25,268.25,"3,080,900"
64,"Sep 14, 2018",269.00,277.61,268.00,274.69,274.69,"6,182,500"
65,"Sep 13, 2018",267.13,270.00,265.01,268.52,268.52,"4,774,000"
66,"Sep 12, 2018",267.83,270.94,266.45,267.79,267.79,"3,365,400"
67,"Sep 11, 2018",265.30,268.60,263.31,267.00,267.00,"2,866,000"
68,"Sep 10, 2018",264.27,265.93,260.79,265.37,265.37,"2,633,600"
69,"Sep 07, 2018",258.00,263.67,257.12,260.87,260.87,"2,894,300"
70,"Sep 06, 2018",256.95,260.27,255.14,259.75,259.75,"2,810,800"
71,"Sep 05, 2018",265.61,266.16,254.54,256.14,256.14,"4,203,300"
72,"Sep 04, 2018",263.67,266.93,262.30,266.68,266.68,"2,158,200"
73,"Aug 31, 2018",265.55,266.83,263.20,263.51,263.51,"2,944,500"
74,"Aug 30, 2018",266.72,269.05,265.50,266.43,266.43,"2,409,300"
75,"Aug 29, 2018",263.00,269.96,262.56,268.36,268.36,"3,155,200"
76,"Aug 28, 2018",263.70,263.70,261.03,263.04,263.04,"1,867,100"
77,"Aug 27, 2018",263.00,263.70,259.39,262.40,262.40,"2,433,000"
78,"Aug 24, 2018",258.33,263.39,258.33,261.51,261.51,"3,862,300"
79,"Aug 23, 2018",254.62,258.33,254.47,257.00,257.00,"2,984,300"
80,"Aug 22, 2018",250.59,256.16,250.36,255.54,255.54,"1,895,400"
81,"Aug 21, 2018",250.45,253.33,250.36,251.50,251.50,"2,168,900"
82,"Aug 20, 2018",246.08,250.37,246.00,249.76,249.76,"2,901,300"
83,"Aug 17, 2018",248.39,249.22,243.71,245.70,245.70,"2,744,200"
84,"Aug 16, 2018",252.79,253.30,248.10,248.89,248.89,"2,420,400"
85,"Aug 15, 2018",253.80,255.83,248.02,250.52,250.52,"2,744,700"
86,"Aug 14, 2018",254.38,256.25,252.09,256.05,256.05,"2,100,300"
87,"Aug 13, 2018",254.16,256.60,253.30,253.54,253.54,"1,532,700"
88,"Aug 10, 2018",252.00,254.97,251.50,253.70,253.70,"1,789,000"
89,"Aug 09, 2018",254.55,255.75,253.39,253.80,253.80,"2,091,000"
90,"Aug 08, 2018",252.95,254.57,251.63,253.83,253.83,"1,585,400"
91,"Aug 07, 2018",254.50,255.16,252.45,253.39,253.39,"1,885,400"
92,"Aug 06, 2018",252.74,254.88,251.54,254.11,254.11,"1,535,300"
93,"Aug 03, 2018",252.58,254.39,249.48,253.28,253.28,"2,100,300"
94,"Aug 02, 2018",245.70,252.57,245.00,252.22,252.22,"2,395,400"
95,"Aug 01, 2018",245.00,248.76,244.24,248.01,248.01,"3,185,000"
96,"Jul 31, 2018",244.93,246.80,241.16,244.68,244.68,"2,939,500"
97,"Jul 30, 2018",254.42,254.76,240.10,242.32,242.32,"5,496,800"
98,"Jul 27, 2018",262.05,262.86,253.05,254.81,254.81,"3,030,900"
99,"Jul 26, 2018",261.92,263.83,258.49,261.93,261.93,"2,265,800"
